"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
44,"__amd_rocclr_fillBufferAligned.kd",1,0,56,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2656978910948,2656978930129,2656978933256,2656978924037,3127
45,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,58,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2656978918367,2656978938949,2656979050885,2656979041356,111936
46,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,59,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2656978929007,2656979050885,2656979495698,2656979486341,444813
47,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,60,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2656978935013,2656979495698,2656979662038,2656979652468,166340
48,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,61,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2656978944893,2656979662038,2656979941675,2656979931476,279637
49,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,62,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2656978949803,2656979941675,2656980053370,2656980043454,111695
50,"__amd_rocclr_fillBufferAligned.kd",1,0,64,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2656980053194,2656980072734,2656980076021,2656980066575,3287
51,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,66,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2656980060472,2656980081674,2656980192968,2656980183721,111294
52,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,67,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2656980078999,2656980192968,2656980635777,2656980626870,442809
53,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,68,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2656980085079,2656980635777,2656980802357,2656980793084,166580
54,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,69,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2656980094085,2656980802357,2656981071530,2656981061893,269173
55,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,70,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2656980099042,2656981071530,2656981179015,2656981168959,107485
56,"__amd_rocclr_fillBufferAligned.kd",1,0,72,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2656981179413,2656981199181,2656981202388,2656981193002,3207
57,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,74,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2656981187560,2656981208162,2656981315767,2656981306441,107605
58,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,75,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2656981200858,2656981315767,2656981858724,2656981849869,542957
59,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,76,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2656981206113,2656981858724,2656982005980,2656981996210,147256
60,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,77,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2656981214930,2656982005980,2656982252783,2656982242992,246803
61,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,78,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2656981219291,2656982252783,2656982357702,2656982348132,104919
62,"__amd_rocclr_fillBufferAligned.kd",1,0,80,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2656982357347,2656982376144,2656982379070,2656982369920,2926
63,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,82,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2656982364369,2656982384803,2656982490164,2656982480572,105361
64,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,83,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2656982376608,2656982490164,2656982895648,2656982886242,405484
65,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,84,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2656982382071,2656982895648,2656983043184,2656983033234,147536
66,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,85,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2656982391186,2656983043184,2656983287782,2656983278104,244598
67,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,86,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2656982396206,2656983287782,2656983395226,2656983385230,107444
68,"__amd_rocclr_fillBufferAligned.kd",1,0,88,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2656983395363,2656983414470,2656983417437,2656983407907,2967
69,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,90,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2656983402540,2656983422970,2656983530815,2656983521111,107845
70,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,91,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2656983415089,2656983530815,2656983940790,2656983931501,409975
71,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,92,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2656983420243,2656983940790,2656984087765,2656984077959,146975
72,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,93,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2656983429330,2656984087765,2656984334928,2656984325534,247163
73,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,94,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2656983434674,2656984334928,2656984443937,2656984433917,109009
74,"__amd_rocclr_fillBufferAligned.kd",1,0,96,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2656984443074,2656984462299,2656984464985,2656984455955,2686
75,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,98,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2656984449733,2656984470638,2656984580448,2656984571505,109810
76,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,99,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2656984460804,2656984580448,2656984996356,2656984987268,415908
77,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,100,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2656984466399,2656984996356,2656985145095,2656985135124,148739
78,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,101,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2656984475363,2656985145095,2656985390574,2656985380309,245479
79,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,102,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2656984479975,2656985390574,2656985502189,2656985492195,111615
80,"__amd_rocclr_fillBufferAligned.kd",1,0,104,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2656985501841,2656985521072,2656985523718,2656985514202,2646
81,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,106,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2656985509649,2656985529491,2656985641947,2656985631767,112456
82,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,107,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2656985522450,2656985641947,2656986063789,2656986054974,421842
83,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,108,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2656985528139,2656986063789,2656986210804,2656986201236,147015
84,"Cijk_Ailk_Bljk_SB_MT32x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT3128_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR0_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVW4_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA0_LBSPPB256_LPA16_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV1_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD2_NEPBS4_NLCA1_NLCB1_ONLL2_OPLV0_PK0_PAP0_PGR2_PLR9_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO0_SRVW0_SSO4_SVW1_SNLL0_TSGRA0_TSGRB0_TT1_32_TLDS1_UMLDSA0_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA1_WSGRB1_WS64_WG32_4_2_WGM16.kd",1,0,109,8831,8831,1572864,256,53760,0,64,0,64,64,"0x0","0x7b2b0d512580",2656985537484,2656986210804,2656986455401,2656986445633,244597
85,"unpermute_kernel(float const*, float*, int, int, int, int) [clone .kd]",1,0,110,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05540",2656985542542,2656986455401,2656986565653,2656986555732,110252
86,"__amd_rocclr_fillBufferAligned.kd",1,0,112,8831,8831,77824,256,0,0,12,4,48,64,"0x0","0x7b340229b580",2656986565365,2656986584656,2656986587262,2656986577911,2606
87,"permute_kernel(float*, float*, float*, float const*, int, int, int, int) [clone .kd]",1,0,114,8831,8831,6291456,32,0,0,12,4,32,64,"0x0","0x7b3401f05500",2656986573032,2656986592915,2656986703848,2656986694334,110933
88,"Cijk_Alik_Bljk_SB_MT64x32x64_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS0_ASE_ASGT_ASLT_ASM_ASAE01_ASCE01_ASEM1_AAC0_BL1_BS1_CLR0_DTLA0_DTLB0_DTVA0_DTVB0_DVO0_ETSP_EPS1_ELFLR8_EMLL0_FSSC10_FL0_GLVWA4_GLVWB4_GRCGA1_GRCGB1_GRPM1_GRVWn1_GSU1_GSUASB_GLS0_ISA942_IU1_K1_KLA_LBSPPA256_LBSPPB256_LPA4_LPB4_LDL1_LRVW1_LWPMn1_LDW0_FMA_MIAV0_MDA2_MO40_MMFSC_MKFGSU256_NTA0_NTB0_NTC3_NTD3_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR17_PKA0_SIA3_SLW1_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO0_SVW1_SNLL0_TSGRA0_TSGRB0_TT2_16_TLDS1_UMLDSA1_UMLDSB1_U64SL1_USFGROn1_VAW1_VSn1_VW1_VWB1_VFLRP0_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM32.kd",1,0,115,8831,8831,12582912,256,58880,0,128,136,80,64,"0x0","0x7b2b0e149b40",2656986585428,2656986703848,2656987121038,2656987112397,417190
89,"softmax_forward_kernel5(float*, float, float const*, int, int) [clone .kd]",1,0,116,8831,8831,3145728,256,0,64,44,4,48,64,"0x0","0x7b3401f05440",2656986591139,2656987121038,2656987268254,2656987258664,147216
